ID;label;reference_url;filename;iiif_url;image_type;filesys_path
4413;Divan japonais, 75 rue des Martyrs : Ed. Fournier directeur : [affiche] ([Epr. d'essai : épr. des pierres de jaune et rouge]) / HTLautrec, 1892;http://gallica.bnf.fr/ark:/12148/btv1b52504458w;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52504458w/f1/full/1000,/0/native.jpg;iconographie;NULL
4414;Ambassadeurs. Aristide Bruant dans son cabaret : [affiche : épreuve d'essai] ([Epr. d'essai : pierres de jaune, rouge et vert olive]) / HTLautrec, 1892;http://gallica.bnf.fr/ark:/12148/btv1b525044526/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525044526/f1/full/1000,/0/native.jpg;iconographie;NULL
4415;Ambassadeurs. Aristide Bruant dans son cabaret : [affiche : épreuve d'essai] ([Epr. d'essai : pierres de jaune, rouge, vert olive et noir]) / HTLautrec, 1892;http://gallica.bnf.fr/ark:/12148/btv1b525044509;ancourt2.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525044509/f1/full/1000,/0/native.jpg;carrousel;public://ancourt2.jpg
4416;"Le Maître à danser / Anaïs Colin ; Sorrieu ; Imp. lith. de Cattier";http://gallica.bnf.fr/ark:/12148/btv1b525032612;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525032612/f1/full/1000,/0/native.jpg;iconographie;NULL
4417;Départ De Nantes. N° 7 : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b53006164x/f1.item;fonrouge5.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006164x/f1/full/1000,/0/native.jpg;carrousel;public://fonrouge5.jpg
4418;Album Amusant pour les Enfants Sages : tableaux vivants, la pêche, 1882;http://gallica.bnf.fr/ark:/12148/btv1b52503060v/f6.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52503060v/f6/full/1000,/0/native.jpg;iconographie;NULL
4419;Album Amusant pour les Enfants Sages : tableaux vivants, la main chaude, 1882;http://gallica.bnf.fr/ark:/12148/btv1b52503060v/f23.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52503060v/f23/full/1000,/0/native.jpg;iconographie;NULL
4420;Album Amusant pour les Enfants Sages : tableaux vivants, la voiture aux chêvres, 1882;http://gallica.bnf.fr/ark:/12148/btv1b52503060v/f19.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52503060v/f19/full/1000,/0/native.jpg;iconographie;NULL
4421;Album Amusant pour les Enfants Sages : tableaux vivants, l'enfant au berceau, 1882;http://gallica.bnf.fr/ark:/12148/btv1b52503060v/f10.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52503060v/f10/full/1000,/0/native.jpg;iconographie;NULL
4422;Album Amusant pour les Enfants Sages : tableaux vivants, 1882;http://gallica.bnf.fr/ark:/12148/btv1b52503060v;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52503060v/f1/full/1000,/0/native.jpg;iconographie;NULL
4423;"Laponneraye / L. Massard ; Lith. de Frey, 1835";http://gallica.bnf.fr/ark:/12148/btv1b525022949/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525022949/f1/full/1000,/0/native.jpg;iconographie;NULL
4424;[Le Véloce] Ouvrage entièrement inédit - voyages illustrés d'Alexandre Dumas. Le Véloce ou Tanger, Alger et Tunis, affiche, 1848;http://gallica.bnf.fr/ark:/12148/btv1b52501467t;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52501467t/f1/full/1000,/0/native.jpg;iconographie;NULL
4425;"Concerto pour le basson : Op. 96 / composé par W. A. Mozart, à Salzbourg, 4 Juin 1774 ; avec accnt. de piano par Besozzi, 1884";http://gallica.bnf.fr/ark:/12148/btv1b52501431w;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52501431w/f1/full/1000,/0/native.jpg;iconographie;NULL
4426;La Baleine d'Ostende, // Visitée par l'Eléphant, la Giraffe [sic] les Osages et les Chinois;http://gallica.bnf.fr/ark:/12148/btv1b52500842x/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b52500842x/f1/full/1000,/0/native.jpg;iconographie;NULL
4427;Librairie de Jean de France, duc de Berry, frère du roi Charles V,... Le Cte Auguste de Bastard, éditeur, Paris, 1834;http://gallica.bnf.fr/ark:/12148/btv1b525001947;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525001947/f1/full/1000,/0/native.jpg;iconographie;NULL
4428;"16e nocturne pour le piano-forte : avec accompt. de deux violons, alto et basse ad-libitum / composé par John Field ; dédié à S. E. Madame la Princesse de Calitzen, née Suvoroff";http://gallica.bnf.fr/ark:/12148/btv1b525000652;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525000652/f1/full/1000,/0/native.jpg;iconographie;NULL
4429;Jules Mercier Chansonnier Saint Simonien,;http://gallica.bnf.fr/ark:/12148/btv1b530061013/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530061013/f1/full/1000,/0/native.jpg;iconographie;NULL
4430;Arrestation De S.A.R. Madame, 7 Novembre 1832 : [estampe], 1833;http://gallica.bnf.fr/ark:/12148/btv1b530061890;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530061890/f1/full/1000,/0/native.jpg;iconographie;NULL
4431;Les Trois Cousins : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b530122808/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530122808/f1/full/1000,/0/native.jpg;iconographie;NULL
4432;Le soleil de Juillet qui l'avait trop mûrie et dorée, en avait fait une Poire grasse, l'orage de Février la fit Poire molle, ce qui prouve qu'elle n'était pas de conserve : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b530065200/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530065200/f1/full/1000,/0/native.jpg;iconographie;NULL
4433;Le prince de Joinville reçoit les cendres de Napoléon De S.te Hélène le 18 Octobre 1840;http://gallica.bnf.fr/ark:/12148/btv1b530122719/f1.item;deshayes6.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530122719/f1/full/1000,/0/native.jpg;carrousel;public://deshayes6.jpg
4434;Chute de S. A. R. M.gr le duc d'Orléans : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b530122592/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530122592/f1/full/1000,/0/native.jpg;iconographie;NULL
4435;Réception du corps de Napoléon à Hôtel des Invalides. dans la cour Royale, le 15 Décembre 1840 : [estampe], 1841;http://gallica.bnf.fr/ark:/12148/btv1b53012217h/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53012217h/f1/full/1000,/0/native.jpg;iconographie;NULL
4436;Louis Napoléon. d'après un dessin de Charlet fait à la Cour des Pairs : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b530121765;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530121765/f1/full/1000,/0/native.jpg;iconographie;NULL
4437;Angers pittoresque, par Tardif-Desvaux, 1845;http://gallica.bnf.fr/ark:/12148/btv1b53006825c/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006825c/f1/full/1000,/0/native.jpg;iconographie;NULL
4438;Chemin de fer métropolitain de Paris. Projet de M. le ministre. Projet de MM. Desroches et Barreau. Projet de MM. Deligny et Vauthier;http://gallica.bnf.fr/ark:/12148/btv1b530067396;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530067396/f1/full/1000,/0/native.jpg;iconographie;NULL
4439;"""Elle est trouvée !"" ou ""La Femme-Libre"" : [estampe], 1833";http://gallica.bnf.fr/ark:/12148/btv1b53006585q/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006585q/f1/full/1000,/0/native.jpg;iconographie;NULL
4440;Ah ! petit polisson, tu te mêles de politique ! tu formes des voeux ! Voilà ma politique : [estampe], 1831;http://gallica.bnf.fr/ark:/12148/btv1b53006566b/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006566b/f1/full/1000,/0/native.jpg;iconographie;NULL
4441;Vous savez... Monseigneur que la place de 1.er patissier est vacante : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b530065598/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530065598/f1/full/1000,/0/native.jpg;iconographie;NULL
4442;Projets de pont et de rue nouvelle. - Disposition d'un palais pour l'Institut : [estampe], 1844;http://gallica.bnf.fr/ark:/12148/btv1b53006555g/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006555g/f1/full/1000,/0/native.jpg;iconographie;NULL
4443;Intérieur et Plan de la mansarde où S. A. R. Madame Duchesse de Berry a été arrêtée, 1832;http://gallica.bnf.fr/ark:/12148/btv1b530065380;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530065380/f1/full/1000,/0/native.jpg;iconographie;NULL
4444;Route de Pantin;http://gallica.bnf.fr/ark:/12148/btv1b53006512g;delaunois9.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006512g/f1/full/1000,/0/native.jpg;carrousel;public://delaunois9.jpg
4445;Mascarade politique;http://gallica.bnf.fr/ark:/12148/btv1b530062147;delaunois8.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530062147/f1/full/1000,/0/native.jpg;carrousel;public://delaunois8.jpg
4446;Le Père Enfantin : [estampe], portrait;http://gallica.bnf.fr/ark:/12148/btv1b530065079/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530065079/f1/full/1000,/0/native.jpg;iconographie;NULL
4447;Cet enfant là ne marchera jamais seul : [estampe], 1833;http://gallica.bnf.fr/ark:/12148/btv1b530064803/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530064803/f1/full/1000,/0/native.jpg;iconographie;NULL
4448;Le Jardinier :, 1848 [Caricature de Louis-Philippe];http://gallica.bnf.fr/ark:/12148/btv1b530064788/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530064788/f1/full/1000,/0/native.jpg;iconographie;NULL
4449;(La Poire) Sur ce terrain de conservateur Dois-je enfin, me confier sans aigreur. [etc.] : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b530064699/f1.item;dopter2.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530064699/f1/full/1000,/0/native.jpg;carrousel;public://dopter2.jpg
4450;Fieschi dit Gérard Né Corse, se disant né à Lodève;http://gallica.bnf.fr/ark:/12148/btv1b530064197/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530064197/f1/full/1000,/0/native.jpg;iconographie;NULL
4451;Projet d'achevement [sic] du Louvre et de complément des Tuileries, 1847.;http://gallica.bnf.fr/ark:/12148/btv1b530063921/f1.item;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530063921/f1/full/1000,/0/native.jpg;iconographie;NULL
4452;Place de la Concorde - Place of Concord : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b53006337s;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006337s/f1/full/1000,/0/native.jpg;iconographie;NULL
4453;Quand le Diable devint vieux, il se fit ermite;http://gallica.bnf.fr/ark:/12148/btv1b53006300d;delaunois5.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006300d/f1/full/1000,/0/native.jpg;carrousel;public://delaunois5.jpg
4454;Tempête A L'Embouchure De La Gironde. N° 8 : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b53006283p;fonrouge8.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006283p/f1/full/1000,/0/native.jpg;carrousel;public://fonrouge8.jpg
4455;Convoi funèbre des victimes de l'attentat du 28 Juillet 1835 : [estampe];http://gallica.bnf.fr/ark:/12148/btv1b530062666;NULL;https://gallica.bnf.fr/iiif/ark:/12148/btv1b530062666/f1/full/1000,/0/native.jpg;iconographie;NULL
4456;"""Tuez en !... tuez en beaucoup... afin qu'on nous venge."" crie, en s'offrant aux balles des grenadiers, un émeutier, debout sur les cadavres de ses camarades : [estampe]";http://gallica.bnf.fr/ark:/12148/btv1b53006244g;fonrouge2.jpg;https://gallica.bnf.fr/iiif/ark:/12148/btv1b53006244g/f1/full/1000,/0/native.jpg;carrousel;public://fonrouge2.jpg
4457;Notice médicale sur les eaux de Salins du Jura, par le Dr F. Guyénot, 1878;http://gallica.bnf.fr/ark:/12148/bpt6k61522234;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k61522234/f1/full/1000,/0/native.jpg;iconographie;NULL
4458;Chants pieux, par Hippolyte Feyne, 1854;http://gallica.bnf.fr/ark:/12148/bpt6k6133684z;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6133684z/f1/full/1000,/0/native.jpg;iconographie;NULL
4459;L'Obole du poète, aux dames patronnesses de la loterie pour les pauvres de Honfleur. [Signé : Lucien Gonindard.], 1860;http://gallica.bnf.fr/ark:/12148/bpt6k6150765k;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6150765k/f1/full/1000,/0/native.jpg;iconographie;NULL
4460;Essai sur l'installation de M. de La Croix, grand-vicaire de Belley, au siège épiscopal de Gap... par A. Giroud, 1837;http://gallica.bnf.fr/ark:/12148/bpt6k6150751j;NULL;https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6150751j/f1/full/1000,/0/native.jpg;iconographie;NULL
4461;Plan des deux cantons de Toulon, indiquant la nouvelle circonscription en quatre cantons, conformément à la délibération du conseil municipal de Toulon, en date du 27 septembre 1861, dressé par le conducteur en chef Rougier;http://catalogue.bnf.fr/ark:/12148/cb407265060;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407265060/f1/full/1000,/0/native.jpg;iconographie;NULL
4462;Terrain à vendre en la Chambre des notaires, place du Châtelet, le mardi 4 avril 1826... (20 t. = 0m078)  : Paris : lith. de Cosnier et Renou, [1826];http://catalogue.bnf.fr/ark:/12148/cb40710180n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40710180n/f1/full/1000,/0/native.jpg;iconographie;NULL
4463;Nouveau Plan de Paris en relief... [Document cartographique]  Publication : Paris : Bauerkeller, 1840;http://catalogue.bnf.fr/ark:/12148/cb40708968q;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40708968q/f1/full/1000,/0/native.jpg;iconographie;NULL
4464;Mappe-monde : Saint-Mihiel : imp. de E. Bichet, [1864];http://catalogue.bnf.fr/ark:/12148/cb407000073;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407000073/f1/full/1000,/0/native.jpg;iconographie;NULL
4465;Carte du Nord de l'Europe pour suivre la marche de la guerre dans la Baltique Paniconographie [Document cartographique] / de Gillot  Publication : Paris : Ledoyen, 1855;http://catalogue.bnf.fr/ark:/12148/cb40687240n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40687240n/f1/full/1000,/0/native.jpg;iconographie;NULL
4466;Carte géologique d'Europe;http://catalogue.bnf.fr/ark:/12148/cb40686742g;Carte_géologique_d'Europe___dressée_[...]Boué_Ami_btv1b8490439s.jpeg;https://gallica.bnf.fr/iiif/ark:/12148/cb40686742g/f1/full/1000,/0/native.jpg;carrousel;public://Carte_géologique_d'Europe___dressée_[...]Boué_Ami_btv1b8490439s.jpeg
4467;L'Europe [Document cartographique] / par Bauerkeller;http://catalogue.bnf.fr/ark:/12148/cb406864163;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406864163/f1/full/1000,/0/native.jpg;iconographie;NULL
4468;Nouvelle carte de l'Europe... pour l'usage des collèges et des écoles..., par F. Gigault d'Olincourt, chez l'auteur, Bar-le-Duc, 1839.;http://catalogue.bnf.fr/ark:/12148/cb40686379q;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40686379q/f1/full/1000,/0/native.jpg;iconographie;NULL
4469;Atlas du département de la Côte d'Or par canton par F.C. Busset et J. Collon.;http://catalogue.bnf.fr/ark:/12148/cb406834825;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406834825/f1/full/1000,/0/native.jpg;iconographie;NULL
4470;Plan général du port et de la ville de Cherbourg, avec les fortifications de terre et de mer;http://catalogue.bnf.fr/ark:/12148/cb40682003p;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40682003p/f1/full/1000,/0/native.jpg;iconographie;NULL
4471;Plan de la ville et les environs d'Anvers  Publication : Paris : imp de Ardit, [1832];http://catalogue.bnf.fr/ark:/12148/cb40677082t;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40677082t/f1/full/1000,/0/native.jpg;iconographie;NULL
4472;Vue d'Alger, immédiatement (sic) avant le bombardement par l'escardre anglaise sous le lord Exmouth, le 27 août 1816 [Document cartographique]  Publication : [Paris] : impr. de E. Ardit,;http://catalogue.bnf.fr/ark:/12148/cb406754724;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406754724/f1/full/1000,/0/native.jpg;iconographie;NULL
4473;Nouvelle carte de l'Afrique dressée pour l'usage des collèges, 1837;http://catalogue.bnf.fr/ark:/12148/cb40674294n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40674294n/f1/full/1000,/0/native.jpg;iconographie;NULL
4474;Carte élémentaire géo-hydrographique, dressée par M. F. d'Olincourt, chez l'auteur, Bar-le-Duc, 1838..;http://catalogue.bnf.fr/ark:/12148/cb40673839x;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40673839x/f1/full/1000,/0/native.jpg;iconographie;NULL
4475;Terre de Coëtbo : plan général / Lith. de C. Adrien;http://catalogue.bnf.fr/ark:/12148/cb40665937s;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40665937s/f1/full/1000,/0/native.jpg;iconographie;NULL
4476;"Carte comparée de la Sicile moderne avec la Sicile au XII° siècle  / d'après Edrisi et d'autres géographes arabes ; Publiée sous les auspices de M. le Duc de Luynes par A.H. Dufour, Geographe et M. Amari avec les réductions de la";http://catalogue.bnf.fr/ark:/12148/cb40663733c;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40663733c/f1/full/1000,/0/native.jpg;iconographie;NULL
4477;Département de la Meuse : Bar-le-Duc : Autographié de Laguerre-Neve Aîné, 1841;http://catalogue.bnf.fr/ark:/12148/cb40654066f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40654066f/f1/full/1000,/0/native.jpg;iconographie;NULL
4478;Canal de la Marne au Rhin, 1ère Ecluse du Versant de la Meuse;http://catalogue.bnf.fr/ark:/12148/cb40648776f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40648776f/f1/full/1000,/0/native.jpg;iconographie;NULL
4479;Plan de la Ville de Lunéville en 1638 dressé d'après un ancien plan manuscrit, par A. Joly, Architecte. Nancy : L. Christophe imp. , 1865;http://catalogue.bnf.fr/ark:/12148/cb40643735n;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40643735n/f1/full/1000,/0/native.jpg;iconographie;NULL
4480;Bar-le-Duc, 1617, Bar-le-Duc : Madame Laguerre, [ca 1860];http://catalogue.bnf.fr/ark:/12148/cb40640585x;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40640585x/f1/full/1000,/0/native.jpg;iconographie;NULL
4481;[Carte des routes tracées le long du Rhône depuis Serrières jusqu'à Pont St Esprit] / Lith. Desportes;http://catalogue.bnf.fr/ark:/12148/cb40636430m;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40636430m/f1/full/1000,/0/native.jpg;iconographie;NULL
4482;Géologie du département du Doubs par M. Résal, Imp. Courbe et Robelin, 1863.;http://catalogue.bnf.fr/ark:/12148/cb406362991;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb406362991/f1/full/1000,/0/native.jpg;iconographie;NULL
4483;Nouveau plan de la ville de Dijon et de ses Faubourgs;http://catalogue.bnf.fr/ark:/12148/cb40635548q;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40635548q/f1/full/1000,/0/native.jpg;iconographie;NULL
4484;Cours moyen du Niger, par G. Jaime, ... 1890. Monrocq, 1890.;http://catalogue.bnf.fr/ark:/12148/cb40633846c;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40633846c/f1/full/1000,/0/native.jpg;iconographie;NULL
4485;Carte du Département du Bas-Rhin. Strasbourg : Lith. E. Lemaître et A. Münch;http://catalogue.bnf.fr/ark:/12148/cb40630908c;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40630908c/f1/full/1000,/0/native.jpg;iconographie;NULL
4486;Plan du nouveau Grenelle : [Paris] : imp. de Cosnier et Renou, [s.d.];http://catalogue.bnf.fr/ark:/12148/cb40730590g;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40730590g/f1/full/1000,/0/native.jpg;iconographie;NULL
4487;Plan de la ville de Toulon au Moyen Âge, dressé d'après les cadastres de 1442 et 1515, par M. Octave Teissier.Toulon : imp. de F. Robert, 1869;http://catalogue.bnf.fr/ark:/12148/cb40730728m;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40730728m/f1/full/1000,/0/native.jpg;iconographie;NULL
4488;Carte de Maine-et-Loire et ses environs, par L.-A. Pointeau, Nantes : imp. de Guéneux, 1884.;http://catalogue.bnf.fr/ark:/12148/cb40731120f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40731120f/f1/full/1000,/0/native.jpg;iconographie;NULL
4489;"Bersaglieri-polka [Musique imprimée] : [pour piano] / par Auguste Coedès ; [ill. par] P. de Crauzat,..";http://catalogue.bnf.fr/ark:/12148/cb41481701g;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41481701g/f1/full/1000,/0/native.jpg;iconographie;NULL
4490;Le duc de Berry sur son lit de mort , 1820.;http://catalogue.bnf.fr/ark:/12148/cb415168052;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb415168052/f1/full/1000,/0/native.jpg;iconographie;NULL
4491;Serment des Ultras;http://catalogue.bnf.fr/ark:/12148/cb415165266;Serment_des_Ultras___[estampe]__btv1b6955648p.jpeg;https://gallica.bnf.fr/iiif/ark:/12148/cb415165266/f1/full/1000,/0/native.jpg;carrousel;public://Serment_des_Ultras___[estampe]__btv1b6955648p.jpeg
4492;Lettre et entourage de lettres des magasins du grand Colbert Publication : Lith. de Deulin et C.ie, 19, rue du Bouloi;http://catalogue.bnf.fr/ark:/12148/cb41511571t;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41511571t/f1/full/1000,/0/native.jpg;iconographie;NULL
4493;Quel saut ! Quels sots !!!!!;http://catalogue.bnf.fr/ark:/12148/cb41511361z;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41511361z/f1/full/1000,/0/native.jpg;iconographie;NULL
4494;Caricature : Digestion du budget, Travail administratif, politique, moral et surtout économique;http://catalogue.bnf.fr/ark:/12148/cb415113582;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb415113582/f1/full/1000,/0/native.jpg;iconographie;NULL
4495;Le 30 juillet au Louvre.  Publication : A Paris chez E. Ardit, éditeur, rue Vivienne N° 2. London by Engelman, Graff, Coindet et C.y  Impression : Imp. Lith. de E. Ardit;http://catalogue.bnf.fr/ark:/12148/cb41511233f;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41511233f/f1/full/1000,/0/native.jpg;iconographie;NULL
4496;Un Désespoir. Faut-il être bête et malheureux !  Publication : Imp. lith. de E. Ardit, rue Vivienne 2. A Paris, chez Hautecoeur-Martinet rue du Coq S.t Honoré;http://catalogue.bnf.fr/ark:/12148/cb41511228v;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41511228v/f1/full/1000,/0/native.jpg;iconographie;NULL
4497;Portrait de S. E. Mirza-Aboul-Hassan-Khan, en buste, de 3/4 dirigé à droite. Chez Martinet, lith Motte. 1819.;http://catalogue.bnf.fr/ark:/12148/cb41510800w;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41510800w/f1/full/1000,/0/native.jpg;iconographie;NULL
4498;Portrait de Claude Gellée, dit le Lorrain, en buste, de 3/4 dirigé à droite. Lith. L. Christophe, au Casino. Nancy. [1845];http://catalogue.bnf.fr/ark:/12148/cb41504313m;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41504313m/f1/full/1000,/0/native.jpg;iconographie;NULL
4499;La fiancée de Lammermoor. Walter Scott / Delacroix;http://catalogue.bnf.fr/ark:/12148/cb414916362;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb414916362/f1/full/1000,/0/native.jpg;iconographie;NULL
4500;"Zina [Musique imprimée] : valse pour piano / par Auguste Coedès ; [ill. par] P. de Crauzat,.";http://catalogue.bnf.fr/ark:/12148/cb414817097;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb414817097/f1/full/1000,/0/native.jpg;iconographie;NULL
4501;Mlle Djeck, (Eléphant femelle.) 1er sujet du théâtre du Cirque Olympique. Rôle de l'Eléphant du Roi de Siam (acte second, scène dernière) : Annales dramatiques. 1829.;http://catalogue.bnf.fr/ark:/12148/cb414678202;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb414678202/f1/full/1000,/0/native.jpg;iconographie;NULL
4502;Carte routière kilomètrique de Bretagne et de Vendée, dressée par Justin Vincent, Nantes : imp. de Guéneux, [1897];http://catalogue.bnf.fr/ark:/12148/cb40733479d;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40733479d/f1/full/1000,/0/native.jpg;iconographie;NULL
4503;"Levilly, Philead Salvator (1803-19.. ; lithographe) : [La Corde de pendu] Costume d'Hoster, rôle de l'Ecorchél, en Coureuv, dans la corde de pendu. Cirque national";http://catalogue.bnf.fr/ark:/12148/cb41389068k;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb41389068k/f1/full/1000,/0/native.jpg;iconographie;NULL
4504;Atlas ou Neptune des cartes de la mer Méditerranée [...], Toulon, chez Bellue libraire  [S.l.] : [s.n.], 1830, Montpellier : Lithographie E. Moquin & Comp[agn]ie;http://catalogue.bnf.fr/ark:/12148/cb413716710;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb413716710/f1/full/1000,/0/native.jpg;iconographie;NULL
4505;[Les chevaliers du brouillard] : [Avignon] : [s.n.], [1857];http://catalogue.bnf.fr/ark:/12148/cb413525826;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb413525826/f1/full/1000,/0/native.jpg;iconographie;NULL
4506;Melle Dejazet (Cadet Butteux) et Levassor (Milord Broc) dans les Chansons de Desaugiers / Bourdet [sig.]  Publication : [1836] Paris, chez Aubert, gal. véro-dodat et gal. Colbert;http://catalogue.bnf.fr/ark:/12148/cb413274997;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb413274997/f1/full/1000,/0/native.jpg;iconographie;NULL
4507;Extraits de journaux : Rouen. - Imp. de Delaunay-Bloquel, 26, rue de la Poterne, 1848.;http://catalogue.bnf.fr/ark:/12148/cb40952581r;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40952581r/f1/full/1000,/0/native.jpg;iconographie;NULL
4508;Jeu de cartes à rire des personnages de la tragédie grecque, [copie du jeu de Cotta] : Litho. De Dupuy rue des prêcheresses à Metz // Terquem & May, propriétaires éditeurs, // à Metz;http://catalogue.bnf.fr/ark:/12148/cb40918396v;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb40918396v/f1/full/1000,/0/native.jpg;iconographie;NULL
4509;Carte du département d'Eure-et-Loir / dressé pour la géographie de Dunand et Chretin,Paris : lith. de C. Adrien, 1836;http://catalogue.bnf.fr/ark:/12148/cb407725705;NULL;https://gallica.bnf.fr/iiif/ark:/12148/cb407725705/f1/full/1000,/0/native.jpg;iconographie;NULL
