entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_bibliographie_sources_value;field_bibliographie_sources_format

<p class=""notice"">&nbsp;</p>
";full_html
node;imprimeur_lithographe;0;24191;24191;und;0;"<p>Archives Nationales F<sup>18</sup> 1974</p>

<p class=""notice"" id=""publication""><span class=""notice-label"">[Th&eacute;odore Pavie],&nbsp; </span><a href=""http://catalogue.bnf.fr/ark:/12148/cb31069763r""><span class=""notice-label"">Victor Pavie, sa jeunesse, ses relations litt&eacute;raires</span></a><span class=""notice-label"">, </span><span>Angers : impr. de P. Lach&egrave;se et Dolbeau, 1887.</span><br />
<a href=""http://catalogue.bnf.fr/ark:/12148/cb423314901""><span class=""notice-label"">&nbsp;</span></a><span class=""notice-label""><a href=""http://catalogue.bnf.fr/ark:/12148/cb423314901"">Louis, Victor &amp; Th&eacute;odore: les Pavie, une famille angevine au temps du Romantisme :</a> [actes du colloque international de 2009] / sous la direction de Anne-Simone Dufief ; [organis&eacute; par l&#39;Association des Amis de Victor et Th&eacute;odore Pavie ; les Archives d&eacute;partementales de Maine-et-Loire ; la Biblioth&egrave;que municipale d&#39;Angers, et al.], </span><span>Angers : Presses universitaires d&#39;Angers, 2010.</span></p>

<p class=""notice"">&nbsp;</p>
";full_html
node;imprimeur_lithographe;0;24192;24192;und;0;"<p>Archives Nationales F<sup>18</sup> 1974</p>
";full_html
node;imprimeur_lithographe;0;24193;24193;und;0;"<p>Archives Nationales F<sup>18 </sup>1974</p>
";full_html
node;imprimeur_lithographe;0;24194;24194;und;0;"<p>Archives Nationales F<sup>18</sup> 1974</p>

<p>https://maitron.fr/spip.php?article33956, notice LE SOURD Ernest<br />
https://maitron.fr/spip.php?article37371, notice ROUSSEAU Achille</p>
";full_html
node;imprimeur_lithographe;0;24195;24195;und;0;"<p>Archives Nationales F<sup>18 </sup>1974</p>
";full_html
node;imprimeur_lithographe;0;24196;24196;und;0;"<p>Archives Nationales F<sup>18</sup> 1974</p>
";full_html
node;imprimeur_lithographe;0;24197;24197;und;0;"<p>Archives Nationales F<sup>18</sup> 1974</p>
";full_html
node;imprimeur_lithographe;0;24198;24198;und;0;"<p>Archives Nationales F<sup>18</sup> 1974</p>
";full_html
node;imprimeur_lithographe;0;24199;24199;und;0;"<p>Archives Nationales F<sup>18</sup> 1974</p>

<p>BnF, fonds Q10B, 2 catalogues <em>ca</em> 1874 et 1876.</p>
";full_html
node;imprimeur_lithographe;0;24200;24200;und;0;"<p>Archives Nationales F<sup>18</sup> 1975</p>
";full_html
node;imprimeur_lithographe;0;24201;24201;und;0;"<p>Archives Nationales F<sup>18</sup> 1975</p>
";full_html
node;imprimeur_lithographe;0;24202;24202;und;0;"<p>Archives Nationales F<sup>18</sup> 1975</p>
";full_html
node;imprimeur_lithographe;0;24203;24203;und;0;"<p>Archives Nationales F<sup>18</sup> 1975</p>
";full_html
node;imprimeur_lithographe;0;24204;24204;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24205;24205;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24206;24206;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24207;24207;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24208;24208;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24209;24209;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24210;24210;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24211;24211;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24212;24212;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24213;24213;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24214;24214;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24215;24215;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24216;24216;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24217;24217;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24218;24218;und;0;"<p>Archives Nationales F<sup>18</sup> 1976</p>
";full_html
node;imprimeur_lithographe;0;24219;24219;und;0;"<p>Archives Nationales F<sup>18</sup> 1975</p>
";full_html
node;imprimeur_lithographe;0;24220;24220;und;0;"<p>Archives Nationales F<sup>18</sup> 1975</p>

<p>BnF, fonds Q10B, catalogues 1846-1847, 1850.</p>
";full_html
node;imprimeur_lithographe;0;24221;24221;und;0;"<p>Archives Nationales F<sup>18</sup> 2089<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6560040k/f156.image"">Notes pour servir &agrave; l&#39;histoire de l&#39;imprimerie &agrave; Niort et dans les Deux-S&egrave;vres</a> / par Henri Clouzot, 1891</p>
";full_html
node;imprimeur_lithographe;0;24222;24222;und;0;"<p>Archives Nationales F<sup>18</sup> 2089<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6560040k/f158.image"">Notes pour servir &agrave; l&#39;histoire de l&#39;imprimerie &agrave; Niort et dans les Deux-S&egrave;vres</a> par Henri Clouzot, Niort, 1891</p>
";full_html
node;imprimeur_lithographe;0;24223;24223;und;0;"<p>Archives Nationales F<sup>18</sup> 2089<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6560040k/f156.image"">Notes pour servir &agrave; l&#39;histoire de l&#39;imprimerie &agrave; Niort et dans les Deux-S&egrave;vres</a> par Henri Clouzot, Niort, 1891</p>
";full_html
node;imprimeur_lithographe;0;24224;24224;und;0;"<p>Archives Nationales F<sup>18</sup> 2089</p>
";full_html
node;imprimeur_lithographe;0;24225;24225;und;0;"<p>Archives Nationales F<sup>18</sup> 2089<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6560040k/f158.image"">Notes pour servir &agrave; l&#39;histoire de l&#39;imprimerie &agrave; Niort et dans les Deux-S&egrave;vres</a> / par Henri Clouzot, Niort, 1891</p>
";full_html
node;imprimeur_lithographe;0;24226;24226;und;0;"<p>Archives Nationales F<sup>18 </sup>2089</p>

<p>Delcampe Magazine, n&deg; 16, 2017, p. 54.<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6560040k/f159.image"">Notes pour servir &agrave; l&#39;histoire de l&#39;imprimerie &agrave; Niort et dans les Deux-S&egrave;vres </a>/ par Henri Clouzot, Niort, 1891</p>
";full_html
node;imprimeur_lithographe;0;24227;24227;und;0;"<p>Archives Nationales F<sup>18</sup> 2089</p>
";full_html
node;imprimeur_lithographe;0;24228;24228;und;0;"<p>Archives Nationales F<sup>18</sup> 2089<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6560040k/f158.image"">Notes pour servir &agrave; l&#39;histoire de l&#39;imprimerie &agrave; Niort et dans les Deux-S&egrave;vres</a> / par Henri Clouzot, Niort, 1891</p>
";full_html
node;imprimeur_lithographe;0;24229;24229;und;0;"<p>Archives Nationales F<sup>18</sup> 2089</p>
";full_html
node;imprimeur_lithographe;0;24230;24230;und;0;"<p>Archives Nationales F<sup>18</sup> 2105</p>
";full_html
node;imprimeur_lithographe;0;24231;24231;und;0;"<p>Archives Nationales F<sup>18</sup> 2105</p>
";full_html
node;imprimeur_lithographe;0;24232;24232;und;0;"<p>Archives Nationales F<sup>18</sup> 2106</p>
";full_html
node;imprimeur_lithographe;0;24233;24233;und;0;"<p>Archives Nationales F<sup>18</sup> 2106</p>
";full_html
node;imprimeur_lithographe;0;24234;24234;und;0;"<p>Archives Nationales F<sup>18</sup> 2106</p>
";full_html
node;imprimeur_lithographe;0;24235;24235;und;0;"<p>Archives Nationales F<sup>18</sup> 2106</p>
";full_html
node;imprimeur_lithographe;0;24236;24236;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24237;24237;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24238;24238;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24239;24239;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24240;24240;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24241;24241;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24242;24242;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24243;24243;und;0;"<p>Archives Nationales F<sup>18</sup> 1939</p>
";full_html
node;imprimeur_lithographe;0;24244;24244;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>
";full_html
node;imprimeur_lithographe;0;24245;24245;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>
";full_html
node;imprimeur_lithographe;0;24246;24246;und;0;"<p>Archives Nationales F18 1937</p>
";full_html
node;imprimeur_lithographe;0;24247;24247;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>

<p>INPI&nbsp; 1 BA 3582 &nbsp; Appareils nomm&eacute;s par l&#39;auteur M&eacute;caniques universelles pedibus, et dans lesquelles un ou plusieurs hommes agissent sur des saillies appliqu&eacute;es &agrave; la circonf&eacute;rence ext&eacute;rieure des roues qu&#39;ils veulent faire mouvoir, 1830.<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 1 BB 2248&nbsp;&nbsp; Roues &eacute;lastiques applicables &agrave; tous v&eacute;hicules, 1844.<br />
&nbsp; &nbsp; &nbsp; &nbsp;&nbsp; 1 BB 10477&nbsp; Levier continu &agrave; double cliquetage et &agrave; percussion &eacute;chappatoire, 1850.&nbsp;&nbsp;&nbsp; http://bases-brevets19e.inpi.fr</p>

<p>&nbsp;</p>
";full_html
node;imprimeur_lithographe;0;24248;24248;und;0;"<p>Archives Nationales F<sup>18</sup> 1837</p>
";full_html
node;imprimeur_lithographe;0;24249;24249;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>
";full_html
node;imprimeur_lithographe;0;24250;24250;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>
";full_html
node;imprimeur_lithographe;0;24251;24251;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>

<p>&nbsp;</p>
";full_html
node;imprimeur_lithographe;0;24252;24252;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>
";full_html
node;imprimeur_lithographe;0;24253;24253;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>
";full_html
node;imprimeur_lithographe;0;24254;24254;und;0;"<p>Archives Nationales F<sup>18</sup> 1937 ; F<sup>18</sup> 2300</p>
";full_html
node;imprimeur_lithographe;0;24255;24255;und;0;"<p>Archives Nationales F<sup>18 </sup>1937</p>
";full_html
node;imprimeur_lithographe;0;24256;24256;und;0;"<p>Archives Nationales F<sup>18 </sup>1937</p>
";full_html
node;imprimeur_lithographe;0;24257;24257;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>

<p>INPI, 1 BB 54549&nbsp; Proc&eacute;d&eacute; photo-lithographique, 1862.&nbsp;&nbsp;&nbsp; http://bases-brevets19e.inpi.fr</p>
";full_html
node;imprimeur_lithographe;0;24258;24258;und;0;"<p>Archives Nationales F<sup>18</sup> 1937</p>
";full_html
node;imprimeur_lithographe;0;24259;24259;und;0;"<p>Archives Nationales F<sup>18</sup> 2067</p>
";full_html
node;imprimeur_lithographe;0;24260;24260;und;0;"<p>Archives Nationales F<sup>18</sup> 2067</p>
";full_html
node;imprimeur_lithographe;0;24261;24261;und;0;"<p>Archives Nationales F<sup>18</sup> 2067</p>
";full_html
node;imprimeur_lithographe;0;24262;24262;und;0;"<p>Archives Nationales F<sup>18</sup> 2067</p>
";full_html
node;imprimeur_lithographe;0;24263;24263;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 A</p>
";full_html
node;imprimeur_lithographe;0;24264;24264;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 A</p>
";full_html
node;imprimeur_lithographe;0;24265;24265;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 A</p>
";full_html
node;imprimeur_lithographe;0;24267;24267;und;0;"<p>Archives Nationales F18 2068A</p>
";filtered_html
node;imprimeur_lithographe;0;24268;24268;und;0;"<p>Archives Nationales F<sup>18 </sup>2068A</p>
";full_html
node;imprimeur_lithographe;0;24269;24269;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 A</p>
";full_html
node;imprimeur_lithographe;0;24270;24270;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 A</p>
";full_html
node;imprimeur_lithographe;0;24271;24271;und;0;"<p>Archives Nationales F<sup>18 </sup>2068 A</p>
";full_html
node;imprimeur_lithographe;0;24272;24272;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 B</p>
";full_html
node;imprimeur_lithographe;0;24273;24273;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 B</p>
";full_html
node;imprimeur_lithographe;0;24274;24274;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 B</p>

<p>BnF, fonds Q10B, divers catalogues de 1860 &agrave; 1869.<br />
&nbsp;</p>
";full_html
node;imprimeur_lithographe;0;24275;24275;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 B ; F<sup>18 </sup>2158 A (dossier Jouanneault)</p>

<p>BnF, fonds Q10B, divers catalogues de 1854 &agrave; 1898.</p>
";full_html
node;imprimeur_lithographe;0;24276;24276;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 B</p>

<p>BnF, fonds Q10B, divers catalogues de 1854 &agrave; 1898.</p>
";full_html
node;imprimeur_lithographe;0;24277;24277;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 B</p>
";full_html
node;imprimeur_lithographe;0;24278;24278;und;0;<p>Archives Nationales F<sup>18</sup> 2068 B</p>;full_html
node;imprimeur_lithographe;0;24279;24279;und;0;"<p>Archives Nationales F<sup>18</sup> 2068 B</p>
";full_html
node;imprimeur_lithographe;0;24280;24280;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24281;24281;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>

<p>Marcoin (Francis), <em>Librairie de jeunesse et litt&eacute;rature industrielle au XIX<sup>e</sup> si&egrave;cle</em>, Paris, Honor&eacute; Champion, 2006.<br />
Malavieille (Sophie), <em>Reliures et cartonnages d&#39;&eacute;diteurs en France au XIX<sup>e</sup> si&egrave;cle</em>, Paris, Promodis, 1985.<br />
Malavieille (Sophie), &quot;Ardant fr&egrave;res, Martial&quot; <em>Dictionnaire encyclop&eacute;dique du livre</em>, volume 1, Paris, Cercle de la Librairie, 2002, p. 143<br />
Verdure (Elisabeth), <em>Cartonnages romantiques (1840-1870).Un &acirc;ge d&#39;or de la reliure du livre d&#39;enfant</em>, Lyon, St&eacute;phane Bach&egrave;s, 2008.</p>
";full_html
node;imprimeur_lithographe;0;24282;24282;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24283;24283;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24284;24284;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24285;24285;und;0;"<p>Archives Nationales F<sup>18 </sup>2052</p>
";filtered_html
node;imprimeur_lithographe;0;24286;24286;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24287;24287;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24288;24288;und;0;<p>Archives Nationales F<sup>18 </sup>2052</p>;full_html
node;imprimeur_lithographe;0;24289;24289;und;0;"<p>Archives Nationales F<sup>18</sup> 2052</p>
";filtered_html
node;imprimeur_lithographe;0;24290;24290;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24291;24291;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24292;24292;und;0;<p>Archives Nationales F<sup>18</sup> 2052</p>;full_html
node;imprimeur_lithographe;0;24293;24293;und;0;"<p>Archives Nationales F<sup>18 </sup>2050</p>

<p>Madenspacher (Patrick),&nbsp; &quot;Pierre Baret&quot;,<em> Nouveau dictionnaire de biographie alsacienne</em>/ NetDBA.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; http://www.alsace-histoire.org/fr/notices-netdba/baret-pierre.html</p>
";filtered_html
node;imprimeur_lithographe;0;24294;24294;und;0;<p>Archives Nationales F<sup>18</sup> 2050</p>;full_html
node;imprimeur_lithographe;0;24295;24295;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24297;24297;und;0;"<p>Archives Nationales F<sup>18</sup> 2046</p>

<p><br />
Lerch (D.), &quot;<em>Une famille de lithographes et ses implantations : la famille Oberthur &agrave; Strasbourg, Bischwiller et Rennes (vers1818, vers1893)</em>&quot;,&nbsp; <em>Le Vieux Papier</em>, 341, 1996, p. 289-304.</p>
";full_html
node;imprimeur_lithographe;0;24298;24298;und;0;"<p>Archives Nationales F<sup>18</sup> 2046</p>

<p><br />
Lerch (Dominique), &laquo;&nbsp;Une famille de lithographes et ses implantations&nbsp;: la famille Oberth&uuml;r &agrave; Strasbourg, Bischwiller et Rennes (vers 1818, vers 1893)&nbsp;&raquo;, <em>Le Vieux Papier</em>, 341, 1996, p. 289-304.</p>
";filtered_html
node;imprimeur_lithographe;0;24299;24299;und;0;"<p>Archives Nationales F<sup>18</sup> 2046</p>

<p><br />
Lerch (D.), &laquo;<em>&nbsp;Une famille de lithographes et ses implantations&nbsp;: la famille Oberth&uuml;r &agrave; Strasbourg, Bischwiller et Rennes (vers 1818, vers 1893)</em>&nbsp;&raquo;, <em>Le Vieux Papier,</em> 341, 1996, p. 289-304</p>
";filtered_html
node;imprimeur_lithographe;0;24300;24300;und;0;"<p>Archives Nationales F<sup>18</sup> 2047</p>

<p><br />
Lerch (Dominique), &laquo;<em>&nbsp;</em>Une famille de lithographes et ses implantations&nbsp;: la famille Oberth&uuml;r &agrave; Strasbourg, Bischwiller et Rennes (vers 1818, vers 1893<em>)</em>&nbsp;&raquo;, <em>Le Vieux Papier</em>, 341, 1996, p. 289-304.</p>
";filtered_html
node;imprimeur_lithographe;0;24301;24301;und;0;"<p>Archives Nationales F<sup>18 </sup>2050<br />
<br />
INPI, 1 BA 1835 Proc&eacute;d&eacute; de lavis lithographique, 1819. &nbsp; https://archives.inpi.fr:443/ark:55749/1ef0434cb78567d69fef0050568c1d46.moteur=arko_default_63f395e1547dd<br />
INPI, 1BA 5768 Proc&eacute;d&eacute; d&#39;impression lithographique d&#39;objets d&#39;art en couleur nomm&eacute; par les auteurs &quot;impression lithocolore&quot;, 1837. &nbsp; http://inpi.fr/archives-historiques-INPI<br />
<em>Proc&egrave;s-verbaux de l&#39;Acad&eacute;mie des Beaux-arts</em>, J.-M. Leniaud dir., Paris, &Eacute;cole des chartes, 2001--&gt;<br />
<em>Bulletin de la Soci&eacute;t&eacute; d&#39;encouragement de l&#39;industrie fran&ccedil;aise,</em> 1830, p. 453-457.</p>

<p><a href=""http://gallica.bnf.fr/ark:/12148/bpt6k1045634p"" target=""_blank"">Trait&eacute; th&eacute;orique et pratique de lithographie</a>, par G. Engelmann [&eacute;dit&eacute; par A. Penot], Engelmann p&egrave;re et fils (Mulhouse), 1839.<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k65664395"" target=""_blank"">Manuel du dessinateur lithographe</a>, ou Description des meilleurs moyens &agrave; employer pour faire des dessins sur pierre dans tous les genres connus,... par G. Engelmann, 1824.<br />
<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6525856n"" target=""_blank"">Porte-Feuille G&eacute;ographique et Ethnographique contenant des planches</a> pour la G&eacute;ographie math&eacute;matique : des dessins repr&eacute;sentant les principales curiosit&eacute;s de la nature,... accompagn&eacute;s, Chez G. [...] (A Mulhouse et &agrave; Paris), 1820.</p>

<p>Twyman (Michael), <em>A History of lithography. Printed colour for all,</em> London: The British Library, 2013.<br />
Lang (L&eacute;on), &quot;La soci&eacute;t&eacute; lythotypique du Haut-Rhin&quot;, <em>Bulletin de la Soci&eacute;t&eacute; industrielle de Mulhouse</em>, 1972, p. 39-42<br />
Lerch (Dominique), &quot;Pour une histoire de la lithographie en France : Engelmann, un passage oblig&eacute;&quot;, <em>Le Vieux Papier</em>,&nbsp; 2017.<br />
Lerch (Dominique), &quot;L&#39;empire commercial du lithographeEngelmann et sa strat&eacute;gie d&#39;expansion internationale dans la premi&egrave;re moiti&eacute; du XIXe si&egrave;cle&quot;, <em>Revue d&#39;Alsace, </em>2021, p. 133-140.<br />
Lerch (Dominique), &quot;L&#39;&eacute;diteur lithographique Engelmann &agrave; Paris&quot;, <em>Histoire et civilisation du livre</em>, vol. 18, 2022, p. 267-288.<br />
Le Men (S&eacute;gol&egrave;ne), &quot;Engelmann et l&#39;<em>Alsace pittoresque et romantique</em>. Art, nature, industrie&quot;, dans <em>L&#39;Alsace pittoresque. L&#39;invention du paysage, </em>C. Peltre et V. vander Br&uuml;ggen dir., Colmar, Unterlinden / Paris, Hazan, 2011.</p>
";filtered_html
node;imprimeur_lithographe;0;24302;24302;und;0;"<p>Archives Nationales F<sup>18</sup> 2050</p>

<p>Lerch (Dominique), &quot;L&#39;&eacute;diteur lithographique Engelmann &agrave; Paris&quot;, <em>Histoire et civilisation du livre</em>, vol. 18, 2022, p. 267-288.</p>
";full_html
node;imprimeur_lithographe;0;24303;24303;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24304;24304;und;0;<p>Archives Nationales F<sup>18</sup> 2109</p>;full_html
node;imprimeur_lithographe;0;24305;24305;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24306;24306;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24307;24307;und;0;"<p>Archives nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24308;24308;und;0;"<p>Archives nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24309;24309;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24310;24310;und;0;"<p>Archives Nationales F<sup>18</sup> 2109</p>
";full_html
node;imprimeur_lithographe;0;24311;24311;und;0;"<p>Archives Nationales F<sup>18</sup> 2110</p>
";full_html
node;imprimeur_lithographe;0;24312;24312;und;0;"<p>Archives Nationales F<sup>18</sup> 2045 ; F18 2306</p>

<p>INPI, 1BB 5003&nbsp; Proc&eacute;d&eacute; dit polizincographie, 1847.&nbsp;&nbsp; <a href=""http://inpi.fr/archives-historiques-INPI"">http://inpi.fr/archives-historiques-INPI</a></p>
";full_html
node;imprimeur_lithographe;0;24314;24314;und;0;<p>Archives Nationales F<sup>18</sup> 2048</p>;full_html
node;imprimeur_lithographe;0;24315;24315;und;0;"<p>Archives Nationales F<sup>18 </sup>2048</p>

<p>Lerch (Dominique), &quot;Les m&eacute;tiers du livre dans l&#39;Outre-For&ecirc;t&quot;, <em>L&#39;Outre-For&ecirc;t</em>, III-2019, n&deg;187, p. 35-42.</p>
";full_html
node;imprimeur_lithographe;0;24316;24316;und;0;"<p>Archives Nationales F<sup>18 </sup>2048</p>
";full_html
node;imprimeur_lithographe;0;24317;24317;und;0;"<p>Archives Nationales F<sup>18</sup> 2048</p>

<p><br />
Lerch (Dominique),<em> Imagerie et soci&eacute;t&eacute;. L&#39;imagerie Wentzel de Wissembourg au XIX<sup>e</sup> si&egrave;cle</em>. Strasbourg, Soci&eacute;t&eacute; savante, 1982.<br />
Lotz (Fran&ccedil;ois), <em>Images profanes des Wentzel et de leurs successeurs au XIXe si&egrave;cle</em>, Pfaffenhoffen : Mus&eacute;e de l&#39;imagerie populaire alsacienne, 1997.</p>
";filtered_html
node;imprimeur_lithographe;0;24318;24318;und;0;"<p>Archives Nationales F<sup>18</sup> 2048</p>

<p><br />
Lerch (D.), <em>Imagerie et soci&eacute;t&eacute;. L&rsquo;imagerie Wentzel de Wissembourg au XIXe si&egrave;cle</em>. Strasbourg, Soci&eacute;t&eacute; savante, 1982.</p>

<p>Lotz (Fran&ccedil;ois), <em>Images profanes des Wentzel et de leurs successeurs au XIXe si&egrave;cle</em>, Pfaffenhoffen : Mus&eacute;e de l&#39;imagerie populaire alsacienne, 1997.</p>
";filtered_html
node;imprimeur_lithographe;0;24320;24320;und;0;<p>Archives Nationales F<sup>18</sup> 2045</p>;full_html
node;imprimeur_lithographe;0;24321;24321;und;0;"<p>Archives Nationales F<sup>18</sup> 2045</p>
";full_html
node;imprimeur_lithographe;0;24322;24322;und;0;"<p>Archives Nationales F<sup>18</sup> 2045</p>
";full_html
node;imprimeur_lithographe;0;24323;24323;und;0;"<p>Archives Nationales F<sup>18</sup> 2045 ; F18 2306</p>

<p><em>Annales de l&#39;Imprimerie, </em>1851, p. 271.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";full_html
node;imprimeur_lithographe;0;24324;24324;und;0;"<p>Archives Nationales F<sup>18</sup> 2045</p>
";full_html
node;imprimeur_lithographe;0;24325;24325;und;0;<p>Archives Nationales F<sup>18 </sup>2045</p>;full_html
node;imprimeur_lithographe;0;24327;24327;und;0;<p>Archives Nationales F<sup>18</sup> 2045</p>;full_html
node;imprimeur_lithographe;0;24328;24328;und;0;<p>Archives nationales F<sup>18</sup> 2045</p>;full_html
node;imprimeur_lithographe;0;24329;24329;und;0;"<p>Archives nationales F<sup>18</sup> 2045</p>

<p>BnF, fonds Q10B, 1 catalogue.</p>
";full_html
node;imprimeur_lithographe;0;24330;24330;und;0;"<p>Archives Nationales F<sup>18</sup> 2050 ; F18 2155</p>
";full_html
node;imprimeur_lithographe;0;24331;24331;und;0;<p>Archives Nationales F<sup>18 </sup>2050</p>;full_html
node;imprimeur_lithographe;0;24332;24332;und;0;"<p>Archives Nationales F<sup>18</sup> 2050</p>
";full_html
node;imprimeur_lithographe;0;24333;24333;und;0;"<p>Archives Nationales F<sup>18</sup> 2050</p>
";full_html
node;imprimeur_lithographe;0;24334;24334;und;0;<p>Archives Nationales F<sup>18</sup> 2050</p>;full_html
node;imprimeur_lithographe;0;24335;24335;und;0;"<p>Archives Nationales F<sup>18</sup> 2050</p>
";full_html
node;imprimeur_lithographe;0;24336;24336;und;0;"<p>Archives Nationales F<sup>18</sup> 2050</p>
";filtered_html
node;imprimeur_lithographe;0;24337;24337;und;0;"<p>Archives Nationales F<sup>18 </sup>2045</p>
";full_html
node;imprimeur_lithographe;0;24338;24338;und;0;"<p>Archives Nationales F<sup>18</sup> 2045</p>
";filtered_html
node;imprimeur_lithographe;0;24340;24340;und;0;"<p>Archives Nationales F<sup>18</sup> 2045</p>

