ID	_id_dil	label	reference_url	filename	new_filename	iiif_url	filesys_path
3469	img_dil_NoO6OgEZ	Affiche publicitaire. [Ville de Paris / Bibl. Forney]		kossuth1.JPG	img_dil_NoO6OgEZ.jpg		kossuth1.JPG
3470	img_dil_Woyt5Jug	Globe terrestre pour l'usage des collèges		Globe_terrestre_dressé_pour_l'usage_[...]_btv1b55008728h_2.jpeg	img_dil_Woyt5Jug.jpeg		Globe_terrestre_dressé_pour_l'usage_[...]_btv1b55008728h_2.jpeg
3471	img_dil_dNXIlmsk	Le Garde-meuble ancien et moderne. Canapé ottoman pour salon. [Coll. J.-M. Quétin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3472	img_dil_7bjYGPiS	Le Magasin de meubles, n° 1. Couverture. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3473	img_dil_5da6Mnj0	Le Magasin de meubles. porte-vases et jardinières. 21e livraison, pl.166. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3474	img_dil_Ys7IGnCf	Le Magasin de meubles. Jardinières à main. 4e livraison, pl. 30. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3475	img_dil_xboFr9UH	Le Magasin de meubles. Bibliothèque et chiffonnier Louis LXVI. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3476	img_dil_618Ywn5U	Une célébrité. Carte publicitaire pour Au Tapis rouge. [Coll. J.-M. Quétin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3477	img_dil_VK7BpxCS	A comme Artiste. Carte publicitaire pour le Coca du Pérou. [Coll. J.-M. Quétin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3478	img_dil_rO4ctkux	Carte réclame, série Les journaux, La Lanterne. [Coll. J.-M. Quétin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3479	img_dil_Tkd6pd4p	Carte réclame, série Les journaux, Le Figaro. [Coll. J.-M. Quétin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3480	img_dil_IK9kfOGH	Le Magasin de meubles. Album complet et références. Couverture. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3481	img_dil_aJ3h2gfn	Le Magasin de meubles. Liste des publications. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3482	img_dil_EwW1l6Om	Le Magasin de meubles. Album de tentures n° 9. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3483	img_dil_Iqa8tBpc	Le Magasin de meubles, n° 9. Fond de salon Louis XIV. [Coll. J.-M. Quetin]	http://jmquetin.free.fr/0genea/pagesjm/Lithographie.html				
3484	img_dil_4v5deTRo	"Statistique monumentale de la Charente. Abbaye de la Couronne"". 1842. A.D. Haute-Vienne, 2 Fi 119"	http://archives.haute-vienne.fr/arkotheque				
3485	img_dil_YHOG5Ane	"La cathédrale de Limoges, vue prise en direction de la porte Saint-Jean"". Litho Tripon. A. D. Haute-Vienne, 19 Fi 12"	http://archives.haute-vienne.fr/arkotheque				
3486	img_dil_W1yf6f5q	"""Spécialité de cognac, fine champagne et armagnac. Fabrique de bitter et de liqueurs. Bitter de Lacaux frères de Limoges.A.D. Haute-Vienne, 2 Fi151"	http://archives.haute-vienne.fr/arkotheque				
3487	img_dil_EBFZVowG	[Carrefour Tourny. Le tramway], 1897. A. D. Haute-Vienne, 2 Fi37	http://archives.haute-vienne.fr/arkotheque				
3488	img_dil_L2BOGZwB	Imprimerie-Papeterie F. Brégéras. A. D. Haute-Vienne, 46 Fi 13283	http://archives.haute-vienne.fr/arkotheque				
3489	img_dil_8YK4XcXc	La faïence, les faïenciers et les émailleurs de Nevers par L. du Broc de Segange, Nevers : Société nivernaise, 1863	http://gallica.bnf.fr/ark:/12148/bpt6k5613316j			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5613316j/f1/full/1000,/0/native.jpg	
3490	img_dil_CLcqRl5e	La faïence, les faïenciers et les émailleurs de Nevers, par L. du Broc de Segange,...1863.	http://gallica.bnf.fr/ark:/12148/bpt6k5613316j			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5613316j/f1/full/1000,/0/native.jpg	
3491	img_dil_XZ0ZI9Aq	La faïence, les faïenciers et les émailleurs de Nevers, par L. du Broc de Segange,...	http://gallica.bnf.fr/ark:/12148/bpt6k5613316j			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5613316j/f1/full/1000,/0/native.jpg	
3492	img_dil_vbGnDm3p	Illustrations de Histoire naturelle des mammifères, t.V] [Image fixe numérisée] / Wermer, dess. ; Langlumé, A. Belin, C. de Lasteyrie, lithogr. ; Etienne geoffroy Saint-Hilaire, Frédéric Cuvier, aut. du texte  Publication : Paris : A. Belin, 1824	http://catalogue.bnf.fr/ark:/12148/cb38498249v			https://gallica.bnf.fr/iiif/ark:/12148/cb38498249v/f1/full/1000,/0/native.jpg	
3493	img_dil_CdP6fbKM	[Illustrations de Histoire naturelle des mammifères, t.V] Wermer, dess. ; Langlumé, A. Belin, C. de Lasteyrie, lithogr. ; Etienne geoffroy Saint-Hilaire, Frédéric Cuvier, aut. du texte  Publication : Paris : A. Belin, 1824	http://catalogue.bnf.fr/ark:/12148/cb38498249v			https://gallica.bnf.fr/iiif/ark:/12148/cb38498249v/f1/full/1000,/0/native.jpg	
3494	img_dil_vLVl9WgD	Notice historique et thérapeutique sur les eaux minérales et thermales de Neyrac (Ardèche), par M. le Dr Morin, 1868	http://gallica.bnf.fr/ark:/12148/bpt6k6102397d			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6102397d/f1/full/1000,/0/native.jpg	
3495	img_dil_0p7HjEp3	Notice historique et thérapeutique sur les eaux minérales et thermales de Neyrac (Ardèche), par M. le Dr Morin, 1868	http://gallica.bnf.fr/ark:/12148/bpt6k6102397d			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6102397d/f1/full/1000,/0/native.jpg	
3496	img_dil_MobxZOoe	La tentation, ballet opéra : décoration du 1.er acte composé par Ed. Bertin : Album de l'Opéra, pl. 9 / Eug. Buttura [sig.] ; lith. d'A. Didion	https://catalogue.bnf.fr/ark:/12148/cb44329338n			https://gallica.bnf.fr/iiif/ark:/12148/cb44329338n/f1/full/1000,/0/native.jpg	
3497	img_dil_30DKKh36	La tentation, ballet opéra : décoration du 1.er acte composé par Ed. Bertin : Album de l'Opéra, pl. 9  / Eug. Buttura [sig.] ; lith. d'A. Didion	https://catalogue.bnf.fr/ark:/12148/cb44329338n			https://gallica.bnf.fr/iiif/ark:/12148/cb44329338n/f1/full/1000,/0/native.jpg	
3498	img_dil_QkL09Qji	Album de tricographie ou Recueil de modèles de tricot avec explications / par M. Sajou,...	https://catalogue.bnf.fr/ark:/12148/cb31285992p			https://gallica.bnf.fr/iiif/ark:/12148/cb31285992p/f1/full/1000,/0/native.jpg	
3499	img_dil_e1kox6Pp	Album de tricographie ou Recueil de modèles de tricot avec explications [Texte imprimé] / par M. Sajou,...  Publication : Paris : Sajou, 1861	https://catalogue.bnf.fr/ark:/12148/cb31285992p			https://gallica.bnf.fr/iiif/ark:/12148/cb31285992p/f1/full/1000,/0/native.jpg	
3500	img_dil_XKciakvK	Nouvelle carte des Départements de la Haute-Saône, du Doubs et du Jura Divisés en Arrondissements et Cantons. Franche-Comté, 1845	http://gallica.bnf.fr/ark:/12148/btv1b84950307			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84950307/f1/full/1000,/0/native.jpg	
3501	img_dil_Msf5LVOs	Nouvelle carte des Départements de la Haute-Saône, du Doubs et du Jura Divisés en Arrondissements et Cantons., 1845	http://gallica.bnf.fr/ark:/12148/btv1b84950307			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84950307/f1/full/1000,/0/native.jpg	
3502	img_dil_A7uMQZf1	Traité élémentaire de topographie et de lavis des plans..	https://catalogue.bnf.fr/ark:/12148/cb31496975w			https://gallica.bnf.fr/iiif/ark:/12148/cb31496975w/f1/full/1000,/0/native.jpg	
3503	img_dil_kKrctcrK	Traité élémentaire de topographie et de lavis des plans... : précédé de notions de géométrie... / par M. Tripon,...	https://catalogue.bnf.fr/ark:/12148/cb31496975w			https://gallica.bnf.fr/iiif/ark:/12148/cb31496975w/f1/full/1000,/0/native.jpg	
3504	img_dil_rqjGWwQO	Allocution prononcée par le citoyen Foye fils,... après la bénédiction d'un nouvel arbre de la liberté, 16 avril 1848	http://gallica.bnf.fr/ark:/12148/bpt6k5609761b			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5609761b/f1/full/1000,/0/native.jpg	
3505	img_dil_LMPzQTaE	Convocation des Travailleurs de la porcelaine, avril 1848.	http://gallica.bnf.fr/ark:/12148/bpt6k5609761b			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5609761b/f1/full/1000,/0/native.jpg	
3506	img_dil_cvDmkT6P	Des devoirs réciproques du maître et de l'élève, du maître et de l'apprenti, du patron et du compagnon ou commis, 1851	http://gallica.bnf.fr/ark:/12148/bpt6k10251812			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k10251812/f1/full/1000,/0/native.jpg	
3507	img_dil_epe4dthA	Des devoirs réciproques du maître et de l'élève, du maître et de l'apprenti, du patron et du compagnon ou commis, 1851	http://gallica.bnf.fr/ark:/12148/bpt6k10251812			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k10251812/f1/full/1000,/0/native.jpg	
3508	img_dil_U1uel6c1	Nantes et la Loire-Inférieure ; monuments anciens et modernes, sites et costumes pittoresques, dessinés d'après nature par F. Benoist, et lithographiés par les premiers artistes de Paris, MM. Bachelier, Bayot, Benoist, Bichebois, Chapuy, Ciceri, Cuvillier	http://catalogue.bnf.fr/ark:/12148/cb36393314t			https://gallica.bnf.fr/iiif/ark:/12148/cb36393314t/f1/full/1000,/0/native.jpg	
3509	img_dil_KsAYsTtB	Nantes et la Loire-Inférieure ; monuments anciens et modernes, sites et costumes pittoresques, dessinés d'après nature par F. Benoist, et lithographiés par les premiers artistes de Paris, MM. Bachelier, Bayot, Benoist, Bichebois, Chapuy, Ciceri, Cuvillier	http://catalogue.bnf.fr/ark:/12148/cb36393314t			https://gallica.bnf.fr/iiif/ark:/12148/cb36393314t/f1/full/1000,/0/native.jpg	
3510	img_dil_OTZPpcID	Jeune et intéressante personne tes cartes m'annoncent que tu dois rester dans le célibat pour conserver tes vertus de fille du peuple. Publication : Devrits, édit. rue de Grenelle St G.in 38	https://gallica.bnf.fr/ark:/12148/btv1b53017403s			https://gallica.bnf.fr/iiif/ark:/12148/btv1b53017403s/f1/full/1000,/0/native.jpg	
3511	img_dil_xsQp38aa	Jeune et intéressante personne tes cartes m'annoncent que tu dois rester dans le célibat pour conserver tes vertus de fille du peuple. Publication : Devrits, édit. rue de Grenelle St G.in 38	https://gallica.bnf.fr/ark:/12148/btv1b9009197r			https://gallica.bnf.fr/iiif/ark:/12148/btv1b9009197r/f1/full/1000,/0/native.jpg	
3512	img_dil_alUmdj7z	Prochainement, première audition de la célèbre Messe Solennelle de Rossini chantée par Mme Alboni et d'autres artistes distingués. [Image fixe] : [affiche] / A. Jannin lith.	https://gallica.bnf.fr/ark:/12148/btv1b53017403s			https://gallica.bnf.fr/iiif/ark:/12148/btv1b53017403s/f1/full/1000,/0/native.jpg	
3513	img_dil_KGUwJLfB	Prochainement, première audition de la célèbre Messe Solennelle de Rossini chantée par Mme Alboni et d'autres artistes distingués. [Image fixe] : [affiche] / A. Jannin lith.	https://gallica.bnf.fr/ark:/12148/btv1b9009197r			https://gallica.bnf.fr/iiif/ark:/12148/btv1b9009197r/f1/full/1000,/0/native.jpg	
3514	img_dil_tyBjqtot	Au paradis. Chansonnette. Poésie de Mr Hippolyte Guérin	https://catalogue.bnf.fr/ark:/12148/cb428705944			https://gallica.bnf.fr/iiif/ark:/12148/cb428705944/f1/full/1000,/0/native.jpg	
3515	img_dil_uxDeKDCm	Au paradis. Chansonnette. Poésie de Mr Hippolyte Guérin [	https://catalogue.bnf.fr/ark:/12148/cb428705944			https://gallica.bnf.fr/iiif/ark:/12148/cb428705944/f1/full/1000,/0/native.jpg	
3516	img_dil_IWdvtDmM	Chants d'espérance : poésies / par Alfred Nourisson, 1844	http://gallica.bnf.fr/ark:/12148/bpt6k6452557p			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6452557p/f1/full/1000,/0/native.jpg	
3517	img_dil_5Prd1LEQ	Chants d'espérance : poésies / par Alfred Nourisson, 1884	http://gallica.bnf.fr/ark:/12148/bpt6k6452557p			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6452557p/f1/full/1000,/0/native.jpg	
3518	img_dil_dsct2WJA	La Caricature morale, politique et littéraire / A. Audibert, rédacteur en chef ; [directeur : Ch. Philipon]	http://catalogue.bnf.fr/ark:/12148/cb344523348			https://gallica.bnf.fr/iiif/ark:/12148/cb344523348/f1/full/1000,/0/native.jpg	
3519	img_dil_Avv5vrqu	La Caricature morale, politique et littéraire, A. Audibert, rédacteur en chef ; [directeur : Ch. Philipon]	http://catalogue.bnf.fr/ark:/12148/cb344523348			https://gallica.bnf.fr/iiif/ark:/12148/cb344523348/f1/full/1000,/0/native.jpg	
3520	img_dil_oeWIPqye	L'Art en province, Le Pas de l'Echelle - Gorge de Luz à Gavarnie (Hautes-Pyrénées)	https://rosalis.bibliotheque.toulouse.fr/ark:/12148/btv1b10572752h			https://gallica.bnf.fr/iiif/ark:/12148/btv1b10572752h/f1/full/1000,/0/native.jpg	
3521	img_dil_WjVx7Dhy	L'Art en province, Le Pas de l'Echelle - Gorge de Luz à Gavarnie (Hautes-Pyrénées)	https://rosalis.bibliotheque.toulouse.fr/ark:/12148/btv1b10572753z			https://gallica.bnf.fr/iiif/ark:/12148/btv1b10572753z/f1/full/1000,/0/native.jpg	
3522	img_dil_iQg3NB5e	L'Art en province, Ruines du Château de Mauvezin (Hautes-Pyrénées), 1835	https://rosalis.bibliotheque.toulouse.fr/ark:/12148/btv1b10572752h			https://gallica.bnf.fr/iiif/ark:/12148/btv1b10572752h/f1/full/1000,/0/native.jpg	
3523	img_dil_66hOmC6E	L'Art en province, Ruines du Château de Mauvezin (Hautes-Pyrénées), 1835	https://rosalis.bibliotheque.toulouse.fr/ark:/12148/btv1b10572753z			https://gallica.bnf.fr/iiif/ark:/12148/btv1b10572753z/f1/full/1000,/0/native.jpg	
3524	img_dil_262WtS25	Nouvelle carte des départements de la Haute-Saône, du Doubs et du Jura divisés en arrondissements et cantons. Franche-Comté, 1843	http://gallica.bnf.fr/ark:/12148/btv1b8494959h			https://gallica.bnf.fr/iiif/ark:/12148/btv1b8494959h/f1/full/1000,/0/native.jpg	
3525	img_dil_rmoUn1yI	Nouvelle carte des départements de la Haute-Saône, du Doubs et du Jura divisés en arrondissements et cantons. , 1843	http://gallica.bnf.fr/ark:/12148/btv1b8494959h			https://gallica.bnf.fr/iiif/ark:/12148/btv1b8494959h/f1/full/1000,/0/native.jpg	
3526	img_dil_wbV5qOyO	Carte générale de Paris pour l'usage des voitures publiques, avec des notes statistiques / par Marc Jodot, 1829	http://gallica.bnf.fr/ark:/12148/btv1b84945579/f1.item			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84945579/f1/full/1000,/0/native.jpg	
3527	img_dil_bIxRD6le	Carte générale de Paris pour l'usage des voitures publiques, avec des notes statistiques / par Marc Jodot, 1829	http://gallica.bnf.fr/ark:/12148/btv1b84945579/f1.item			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84945579/f1/full/1000,/0/native.jpg	
3528	img_dil_59nlHnxp	Nouveau recueil pratique de Lettres modernes à l'usage des peintres par Louis Ramade, 1901?	http://www.mucem.org/collections/explorez-les-collections/search?term=monrocq				
3529	img_dil_LNTpO8xC	E. Mulier, Lettres et eneignes Art nouveau, 1900 ?	http://www.mucem.org/collections/explorez-les-collections/search?term=monrocq				
3530	img_dil_avn8TcRh	Recueil des dessins des ornements et matériaux d'architecture, en terre cuite de la fabrique... de Virebent,... de Toulouse... Publication : Toulouse : Imp. de K.-Cadaux	https://catalogue.bnf.fr/ark:/12148/cb335710877			https://gallica.bnf.fr/iiif/ark:/12148/cb335710877/f1/full/1000,/0/native.jpg	
3531	img_dil_ckzwiuLA	Recueil des dessins des ornements et matériaux d'architecture, en terre cuite de la fabrique... de Virebent,... de Toulouse...	https://catalogue.bnf.fr/ark:/12148/cb335710877			https://gallica.bnf.fr/iiif/ark:/12148/cb335710877/f1/full/1000,/0/native.jpg	
3532	img_dil_mmK0MmFX	Plan de Marseille, 1837 / dessiné et rectifié par Jh Jarry	http://gallica.bnf.fr/ark:/12148/btv1b84423440			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84423440/f1/full/1000,/0/native.jpg	
3533	img_dil_wbbMLpzh	Plan de Marseille, 1837 / dessiné et rectifié par Jh Jarry, 1837	http://gallica.bnf.fr/ark:/12148/btv1b84423440			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84423440/f1/full/1000,/0/native.jpg	
3534	img_dil_utVbendk	Atlas des oiseaux d'Europe, d'après C. J. Temminck,... ; et dessinés par J.-C. Werner,..	http://catalogue.bnf.fr/ark:/12148/cb31639004q			https://gallica.bnf.fr/iiif/ark:/12148/cb31639004q/f1/full/1000,/0/native.jpg	
3535	img_dil_tPIH4G1p	Atlas des oiseaux d'Europe, d'après C. J. Temminck,... ; et dessinés par J.-C. Werner,...	http://catalogue.bnf.fr/ark:/12148/cb31639004q			https://gallica.bnf.fr/iiif/ark:/12148/cb31639004q/f1/full/1000,/0/native.jpg	
3536	img_dil_HXiR8n6U	Le Guide Sajou  : seul journal complet des ouvrages de dames	https://catalogue.bnf.fr/ark:/12148/cb34444578q			https://gallica.bnf.fr/iiif/ark:/12148/cb34444578q/f1/full/1000,/0/native.jpg	
3537	img_dil_6mUdd7Gy	Le Guide Sajou, seul journal complet des ouvrages de dames	https://catalogue.bnf.fr/ark:/12148/cb34444578q			https://gallica.bnf.fr/iiif/ark:/12148/cb34444578q/f1/full/1000,/0/native.jpg	
3538	img_dil_V20cNknJ	Notice historique sur la ville de Chauny ; suivie d'un Traité sur les mesures locales nouvelles et anciennes / par L. Capaumont, 1840	http://gallica.bnf.fr/ark:/12148/bpt6k6523398n			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6523398n/f1/full/1000,/0/native.jpg	
3539	img_dil_Tl2FX1z3	Notice historique sur la ville de Chauny ; suivie d'un Traité sur les mesures locales nouvelles et anciennes / par L. Capaumont, 1840	http://gallica.bnf.fr/ark:/12148/bpt6k6523398n			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6523398n/f1/full/1000,/0/native.jpg	
3540	img_dil_OuDJptuN	Schlacht bei Sedan am 1. September 1870 [Image fixe] Publication : Wissembourg : Burckardt C, 1870?	https://gallica.bnf.fr/ark:/12148/btv1b101090181			https://gallica.bnf.fr/iiif/ark:/12148/btv1b101090181/f1/full/1000,/0/native.jpg	
3541	img_dil_ieihyBsE	Schlacht bei Sedan am 1. September 1870 [Image fixe] Publication : Wissembourg : Burckardt C, 1870?	https://gallica.bnf.fr/ark:/12148/btv1b101090181			https://gallica.bnf.fr/iiif/ark:/12148/btv1b101090181/f1/full/1000,/0/native.jpg	
3542	img_dil_ep6jf2RH	La fête au village..., Wissembourg : Burckardt C, 1883.	https://gallica.bnf.fr/ark:/12148/btv1b101090181			https://gallica.bnf.fr/iiif/ark:/12148/btv1b101090181/f1/full/1000,/0/native.jpg	
3543	img_dil_HICm2uiU	La fête au village..., Wissembourg : Burckardt C, 1883.	https://gallica.bnf.fr/ark:/12148/btv1b101090181			https://gallica.bnf.fr/iiif/ark:/12148/btv1b101090181/f1/full/1000,/0/native.jpg	
3544	img_dil_daz01tUu	"Carte d'entrée au ""Congrès des Amis de la Paix universelle"", pour ses séances des ""22, 23, 24 Août [1849] à Midi [Indications manuscrites]. Salle S.te Cécile (Rue de la Chaussée-d'Antin, N° 49)"", délivrée au journal L'Illustration, 1849"	http://gallica.bnf.fr/ark:/12148/btv1b530186870			https://gallica.bnf.fr/iiif/ark:/12148/btv1b530186870/f1/full/1000,/0/native.jpg	
3545	img_dil_zZnwqNhK	"Carte d'entrée au ""Congrès des Amis de la Paix universelle"", pour ses séances des ""22, 23, 24 Août [1849] à Midi [Indications manuscrites]."	http://gallica.bnf.fr/ark:/12148/btv1b530186870			https://gallica.bnf.fr/iiif/ark:/12148/btv1b530186870/f1/full/1000,/0/native.jpg	
3546	img_dil_mIK4mthn	Discours prononcé par Mgr Sourrieu,... au jubilé sacerdotal de Mgr Grimardias, évêque de Cahors, célébré à Notre-Dame de Rocamadour, le 6 août 1891	http://gallica.bnf.fr/ark:/12148/bpt6k6581072d			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6581072d/f1/full/1000,/0/native.jpg	
3547	img_dil_jvLkG9zG	Discours prononcé par Mgr Sourrieu,... au jubilé sacerdotal de Mgr Grimardias, évêque de Cahors, célébré à Notre-Dame de Rocamadour, le 6 août 1891	http://gallica.bnf.fr/ark:/12148/bpt6k6581072d			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6581072d/f1/full/1000,/0/native.jpg	
3548	img_dil_ZXcJgyAH	Le Livre magique tombé de la Lune 1500 ans avant la création du monde et retrouvé en 1853 chez M. Gangel.	http://gallica.bnf.fr/ark:/12148/bpt6k6577283g			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6577283g/f1/full/1000,/0/native.jpg	
3549	img_dil_QkkEhygp	Le livre magique tombé de la lune 1500 ans avant la création du monde et retrouvé en 1853 [Texte imprimé]	http://gallica.bnf.fr/ark:/12148/bpt6k6577283g			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6577283g/f1/full/1000,/0/native.jpg	
3550	img_dil_AIGjxvLa	Moschelès / V.  Publication : 1835  [Paris] : Lith. de J. Delacour à Vaugirard	https://catalogue.bnf.fr/ark:/12148/cb39622336c			https://gallica.bnf.fr/iiif/ark:/12148/cb39622336c/f1/full/1000,/0/native.jpg	
3551	img_dil_CecxHr3n	Moschelès [Image fixe] / V.  Publication : 1835  Impression : [Paris] : Lith. de J. Delacour à Vaugirard	https://catalogue.bnf.fr/ark:/12148/cb39622336c			https://gallica.bnf.fr/iiif/ark:/12148/cb39622336c/f1/full/1000,/0/native.jpg	
3552	img_dil_NbFhKZoq	Etudes et croquis : album de fleurs, fruits, oiseaux, insectes & coquilles / dessinés d'après nature & lithogr. par V. Langle & Fourcault, 1841-1843	http://gallica.bnf.fr/ark:/12148/btv1b7200364b			https://gallica.bnf.fr/iiif/ark:/12148/btv1b7200364b/f1/full/1000,/0/native.jpg	
3553	img_dil_EH1FYRV6	Etudes et croquis : album de fleurs, fruits, oiseaux, insectes & coquilles / dessinés d'après nature & lithogr. par V. Langle & Fourcault, 1841-1843	http://gallica.bnf.fr/ark:/12148/btv1b7200364b			https://gallica.bnf.fr/iiif/ark:/12148/btv1b7200364b/f1/full/1000,/0/native.jpg	
3554	img_dil_el3PQW1f	Jura Pittoresque. Carte du Département du Jura. Echelle de 6 lieues communes de France [=Om. 075 ; 1 : 350 000 env] , 1850	http://gallica.bnf.fr/ark:/12148/btv1b84950997			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84950997/f1/full/1000,/0/native.jpg	
3555	img_dil_2GO0UhpU	Jura Pittoresque. Carte du Département du Jura. Echelle de 6 lieues communes de France [=Om. 075 ; 1 : 350 000 env], 1850	http://gallica.bnf.fr/ark:/12148/btv1b84950997			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84950997/f1/full/1000,/0/native.jpg	
3556	img_dil_rdi589uM	[Planche d'un jeu de cartes miniature au portrait officiel]	https://catalogue.bnf.fr/ark:/12148/cb40917658w			https://gallica.bnf.fr/iiif/ark:/12148/cb40917658w/f1/full/1000,/0/native.jpg	
3557	img_dil_2eDrBP4g	[Planche d'un jeu de cartes miniature au portrait officiel]	https://catalogue.bnf.fr/ark:/12148/cb40917658w			https://gallica.bnf.fr/iiif/ark:/12148/cb40917658w/f1/full/1000,/0/native.jpg	
3558	img_dil_aTUZX1ht	Le Trésor des calligraphes illustrateurs, par D. Raimbault, 1855	http://gallica.bnf.fr/ark:/12148/bpt6k166868v			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k166868v/f1/full/1000,/0/native.jpg	
3559	img_dil_KqJMr4AI	Le Trésor des calligraphes illustrateurs, par D. Raimbault,..., 1855	http://gallica.bnf.fr/ark:/12148/bpt6k166868v			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k166868v/f1/full/1000,/0/native.jpg	
3560	img_dil_ndUgE82e	Plan de Guingamp en 1776 / Meyer, lith. ; lith. Lemarchand	https://catalogue.bnf.fr/ark:/12148/cb43615039c			https://gallica.bnf.fr/iiif/ark:/12148/cb43615039c/f1/full/1000,/0/native.jpg	
3561	img_dil_OsQv6eTZ	Plan de Guingamp en 1776	https://catalogue.bnf.fr/ark:/12148/cb43615039c			https://gallica.bnf.fr/iiif/ark:/12148/cb43615039c/f1/full/1000,/0/native.jpg	
3562	img_dil_J96biMj7	Rapport lu à la séance du 20 janvier 1865 par M. J.-A. Davin : au sujet de la création d'une bibliothèque populaire à Dole, 1865	http://gallica.bnf.fr/ark:/12148/bpt6k5471058d			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5471058d/f1/full/1000,/0/native.jpg	
3563	img_dil_we6aHwJW	Rapport lu à la séance du 20 janvier 1865 par M. J.-A. Davin : au sujet de la création d'une bibliothèque populaire à Dole, 1865	http://gallica.bnf.fr/ark:/12148/bpt6k5471058d			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5471058d/f1/full/1000,/0/native.jpg	
3564	img_dil_lylqwqGB	[Carte et] Coupe verticale de la chaîne des Vosges au canton de Gérardmer pour servir aux études du chemin de fer d'Epinal à Colmar. Nivellements / faits par Mr. Drouin, Agent-Voyer, 1862	http://gallica.bnf.fr/ark:/12148/btv1b84951592			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84951592/f1/full/1000,/0/native.jpg	
3565	img_dil_6eV1Ysxa	[Carte et] Coupe vertical de la chaîne des Vosges au canton de Gérardmer pour servir aux études du chemin de fer d'Epinal à Colmar. Nivellements / faits par Mr. Drouin, Agent-Voyer, 1862	http://gallica.bnf.fr/ark:/12148/btv1b84951592			https://gallica.bnf.fr/iiif/ark:/12148/btv1b84951592/f1/full/1000,/0/native.jpg	
3566	img_dil_0v7si81h	Tables servant au tracé des circonférences de cercle sur le terrain, dressées pour les études et la construction des chemins de fer des Ardennes	https://gallica.bnf.fr/ark:/12148/bpt6k9764394h			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9764394h/f1/full/1000,/0/native.jpg	
3567	img_dil_EJ4zyGyL	Carte porcelaine d'un représentant en vin  [Coll. privée]	https://gallica.bnf.fr/ark:/12148/bpt6k9764394h			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9764394h/f1/full/1000,/0/native.jpg	
3568	img_dil_REyCdiGI	Album de Vichy et ses environs. Vues pittoresques et d'antiquités avec texte en regard, par Th. Villard, 1851	http://gallica.bnf.fr/ark:/12148/bpt6k134962m			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k134962m/f1/full/1000,/0/native.jpg	
3569	img_dil_8CZaNqWw	Album de Vichy et ses environs. Vues pittoresques et d'antiquités avec texte en regard, par Th. Villard, 1851	http://gallica.bnf.fr/ark:/12148/bpt6k134962m			https://gallica.bnf.fr/iiif/ark:/12148/bpt6k134962m/f1/full/1000,/0/native.jpg	
